PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	ONTOLOGY_CONCEPT_IDS_LIST
16103912	0	['Fog2 Is Required for Normal Diaphragm and Lung Development in Mice and Humans\n\nAbstract\n\nCongenital diaphragmatic hernia and other congenital diaphragmatic defects are associated with significant mortality and morbidity in neonates; however, the molecular basis of these developmental anomalies is unknown.']	(0, 306)	['GO:0060539', 'GO:0030324', 'GO:0060539', 'GO:0030324', 'NCBITaxon:10088', 'NCBITaxon:9606', 'PR:000017653', 'UBERON:0001103', 'UBERON:0002048', 'UBERON:0001103', 'UBERON:0001103']
16103912	1	['In an analysis of E18.5 embryos derived from mice treated with N-ethyl-N-nitrosourea, we identified a mutation that causes pulmonary hypoplasia and abnormal diaphragmatic development.']	(307, 490)	['CHEBI:23995', 'CHEBI:23995', 'CHEBI:23995', 'CHEBI:23995', 'CHEBI:23995', 'CHEBI:23995', 'CHEBI:23995', 'GO:0060539', 'GO:0060539', 'NCBITaxon:10088', 'UBERON:0000922', 'UBERON:0002048', 'UBERON:0001103']
16103912	2	['Fog2 (Zfpm2) maps within the recombinant interval carrying the N-ethyl-N-nitrosourea-induced mutation, and DNA sequencing of Fog2 identified a mutation in a splice donor site that generates an abnormal transcript encoding a truncated protein.']	(491, 733)	['CHEBI:23995', 'CHEBI:23995', 'CHEBI:23995', 'CHEBI:23995', 'CHEBI:23995', 'CHEBI:23995', 'CHEBI:23995', 'GO:0008380', 'PR:000017653', 'PR:000017653', 'PR:000017653', 'SO:0000673']
16103912	3	['Human autopsy cases with diaphragmatic defect and pulmonary hypoplasia were evaluated for mutations in FOG2.']	(734, 842)	['NCBITaxon:9606', 'PR:000017653', 'UBERON:0001103', 'UBERON:0002048']
16103912	4	['Sequence analysis revealed a de novo mutation resulting in a premature stop codon in a child who died on the first day of life secondary to severe bilateral pulmonary hypoplasia and an abnormally muscularized diaphragm.']	(843, 1062)	['GO:0016265', 'SO:0001587', 'SO:0001587', 'SO:0001587', 'UBERON:0000104', 'UBERON:0002048', 'UBERON:0001103']
16103912	5	['Using a phenotype-driven approach, we have established that Fog2 is required for normal diaphragm and lung development, a role that has not been previously appreciated.']	(1063, 1231)	['GO:0030324', 'GO:0030324', 'PR:000017653', 'UBERON:0001103', 'UBERON:0002048']
16103912	6	['FOG2 is the first gene implicated in the pathogenesis of nonsyndromic human congenital diaphragmatic defects, and its necessity for pulmonary development validates the hypothesis that neonates with congenital diaphragmatic hernia may also have primary pulmonary developmental abnormalities.']	(1232, 1522)	['GO:0030324', 'GO:0030324', 'GO:0030324', 'GO:0030324', 'NCBITaxon:9606', 'PR:000017653', 'SO:0000704', 'UBERON:0001103', 'UBERON:0002048', 'UBERON:0001103', 'UBERON:0002048']
16103912	7	['Synopsis\n\n\n\nBirth defects involving the diaphragm are as common and as serious as genetic disorders such as cystic fibrosis, yet the underlying causes of these defects are unknown.']	(1524, 1704)	['GO:0007567', 'SO:0000704', 'UBERON:0001103']
16103912	8	['Most babies born with diaphragmatic defects have very small lungs, and many die in the newborn period with severe breathing difficulties.']	(1705, 1842)	['GO:0007567', 'GO:0016265', 'UBERON:0001103', 'UBERON:0002048', 'UBERON:0007221', 'UBERON:0007221']
16103912	9	['It is unknown whether the small lungs occur because these children have a diaphragmatic defect, or whether some patients might have a genetic abnormality that affects the development of both the lung and the diaphragm simultaneously.']	(1843, 2076)	['GO:0060539', 'GO:0030324', 'GO:0060539', 'GO:0030324', 'GO:0030324', 'GO:0060539', 'SO:0000704', 'UBERON:0002048', 'UBERON:0001103', 'UBERON:0002048', 'UBERON:0001103']
