PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	ONTOLOGY_CONCEPT_IDS_LIST
12585968	0	['Brn3c null mutant mice show long-term, incomplete retention of some afferent inner ear innervation\n\nAbstract\n\nBackground\n\nEars of Brn3c null mutants develop immature hair cells, identifiable only by certain molecular markers, and undergo apoptosis in neonates.']	(0, 260)	['CL:0000855', 'CL:0000855', 'GO:0006915', 'NCBITaxon:10088', 'PR:000013043', 'PR:000013043', 'UBERON:0001846', 'UBERON:0001846', 'UBERON:0001690']
12585968	1	['This partial development of hair cells could lead to enough neurotrophin expression to sustain sensory neurons through embryonic development.']	(261, 402)	['CL:0000855', 'CL:0000855', 'CL:0000101', 'CL:0000101', 'GO:0048468', 'GO:0048468', 'GO:0048468', 'GO:0010467', 'GO:0009790', 'GO:0009790', 'PR:000021998', 'UBERON:0000922']
12585968	2	['We have therefore investigated in these mutants the patterns of innervation and of expression of known neurotrophins.']	(403, 520)	['GO:0010467', 'PR:000021998']
12585968	3	['Results\n\nAt birth there is a limited expression of BDNF and NT-3 in the mutant sensory epithelia and DiI tracing shows no specific reduction of afferents or efferents that resembles neurotrophin null mutations.']	(522, 732)	['CHEBI:52029', 'GO:0007567', 'GO:0010467', 'PR:000004716', 'PR:000011459', 'PR:000011459', 'PR:000011459', 'PR:000021998', 'UBERON:0006934', 'UBERON:0006934', 'UBERON:0006798']
12585968	4	['At postnatal day 7/8 (P7/8), innervation is severely reduced both qualitatively and quantitatively.']	(733, 832)	['GO:0007567']
12585968	5	['1% of myosin VIIa-positive immature hair cells are present in the mutant cochlea, concentrated in the base.']	(833, 940)	['CL:0000855', 'CL:0000855', 'PR:000010869', 'PR:000010869', 'UBERON:0001844']
12585968	6	['Around 20% of immature hair cells exist in the mutant vestibular sensory epithelia.']	(941, 1024)	['CL:0000855', 'CL:0000855', 'UBERON:0006932', 'UBERON:0006932', 'UBERON:0006932']
12585968	7	['Despite more severe loss of hair cells (1% compared to 20%), the cochlea retains many more sensory neurons (46% compared to 15%) than vestibular epithelia.']	(1025, 1180)	['CL:0000855', 'CL:0000855', 'CL:0000101', 'CL:0000101', 'UBERON:0001844', 'UBERON:0006932', 'UBERON:0006932']
12585968	8	['Even 6 months old mutant mice have some fibers to all vestibular sensory epithelia and many more to the cochlear apex which lacks MyoVIIa positive hair cells.']	(1181, 1339)	['CL:0000855', 'CL:0000855', 'NCBITaxon:10088', 'PR:000010869', 'UBERON:0006932', 'UBERON:0006932', 'UBERON:0006932', 'UBERON:0002819', 'UBERON:0002819']
12585968	9	['Topologically organized central cochlea projections exist at least until P8, suggesting that functional hair cells are not required to establish such projections.']	(1340, 1502)	['CL:0000855', 'CL:0000855', 'GO:0042995', 'GO:0042995', 'UBERON:0001844']
12585968	10	['Conclusion\n\nThe limited expression of neurotrophins in the cochlea of Brn3c null mice suffices to support many sensory neurons, particularly in the cochlea, until birth.']	(1504, 1673)	['CL:0000101', 'CL:0000101', 'GO:0010467', 'GO:0007567', 'NCBITaxon:10088', 'PR:000021998', 'PR:000013043', 'UBERON:0001844', 'UBERON:0001844']
12585968	11	['The molecular nature of the long term survival of apical spiral neurons remains unclear.']	(1674, 1762)	['CL:0011113', 'CL:0011113']
12585968	12	['Keywords: ear development, POU factors and hair cells, afferent ear innervation, efferent ear innervation\n\nBackground\n\nBrn3c is a POU domain factor that is crucial for inner ear hair cell development.']	(1764, 1964)	['CL:0000855', 'CL:0000855', 'CL:0000202', 'CL:0000202', 'CL:0000202', 'CL:0000202', 'GO:0043583', 'GO:0043583', 'GO:0060119', 'GO:0060119', 'GO:0060119', 'GO:0060119', 'GO:0060119', 'PR:000013043', 'SO:0000417', 'UBERON:0001690', 'UBERON:0001690', 'UBERON:0006798', 'UBERON:0001690', 'UBERON:0001846', 'UBERON:0001846']
12585968	13	['Targeted null Brn3c mutants have no mature hair cells [1,2].']	(1965, 2025)	['CL:0000855', 'CL:0000855', 'PR:000013043']
12585968	14	["Close examination has revealed that some 'immature' hair cells form in Brn3c null mutants and express cellular markers such as Myosin VI and VIIa, calretinin and parvalbumin [3]."]	(2026, 2204)	['CL:0000855', 'CL:0000855', 'GO:0010467', 'PR:000013043', 'PR:000010868', 'PR:000010869', 'PR:000010868', 'PR:000010869', 'PR:000004968']
12585968	15	['Furthermore, these immature hair cells of Brn3c null mutants undergo apoptosis in neonates [3].']	(2205, 2300)	['CL:0000855', 'CL:0000855', 'GO:0006915', 'PR:000013043']
12585968	16	['Consistent with an apparent absence of mature hair cells, initial work suggested that all vestibular and most spiral ganglion cells are lost by postnatal day 14 (P14; [1]).']	(2301, 2473)	['CL:0000855', 'CL:0000855', 'CL:0011113', 'CL:0011113', 'CL:0011113', 'GO:0007567', 'UBERON:0000395', 'UBERON:0000395']
12585968	17	['However, more detailed quantification by others [3] reported that at P4 about 77% of vestibular neurons and only 29% of spiral neurons are lost.']	(2474, 2618)	['CL:0000540', 'CL:0011113', 'CL:0011113']
12585968	18	['It was suggested that there is possibly a complete loss in adults [3].']	(2619, 2689)	['UBERON:0007023']
12585968	19	['Other than these preliminary statements, no data exists concerning the detailed pattern of loss of innervation in Brn3c null mutants.']	(2690, 2823)	['PR:000013043']
12585968	20	['The initial development and partial differentiation of hair cells in Brn3c mutants could possibly lead to some neurotrophin expression in these cells to sustain sensory neurons through embryonic development and beyond.']	(2825, 3043)	['CL:0000855', 'CL:0000855', 'CL:0000101', 'CL:0000101', 'GO:0048468', 'GO:0030154', 'GO:0030154', 'GO:0048468', 'GO:0030154', 'GO:0048468', 'GO:0010467', 'GO:0009790', 'GO:0009790', 'PR:000013043', 'PR:000021998', 'UBERON:0000922']
12585968	21	['Data on various single and compound neurotrophin null mutants have shown that the loss of a specific neurotrophin leads to topologically restricted loss of sensory neurons in the embryonic ear [4,5].']	(3044, 3243)	['CL:0000101', 'CL:0000101', 'PR:000021998', 'PR:000021998', 'UBERON:0000922', 'UBERON:0001690']
12585968	22	['Such selective loss in Brn3c null mutants would therefore indicate reduction of a specific neurotrophin in immature hair cells.']	(3244, 3371)	['CL:0000855', 'CL:0000855', 'PR:000013043', 'PR:000021998']
12585968	23	['Moreover, recent work shows that in embryos NT-3 is primarily expressed in supporting cells, moving only around birth into hair cells [6,7].']	(3372, 3512)	['CL:0000630', 'CL:0000630', 'CL:0000855', 'CL:0000855', 'GO:0010467', 'GO:0007567', 'PR:000011459', 'PR:000011459', 'PR:000011459', 'UBERON:0000922']
12585968	24	['In fact, the selective loss of vestibular as compared to cochlear sensory neurons (77% versus 29%; [3]) suggests that NT-3 expression may be less downregulated in Brn3c null mutants than BDNF [6,8,9], provided that at least some differentiation of supporting cells takes place.']	(3513, 3790)	['CL:0000101', 'CL:0000101', 'CL:0000630', 'CL:0000630', 'GO:0010467', 'GO:0030154', 'GO:0030154', 'GO:0030154', 'PR:000011459', 'PR:000011459', 'PR:000011459', 'PR:000013043', 'PR:000004716', 'UBERON:0001844']
12585968	25	['In the ear [4] as well as elsewhere [10] neurotrophins are progressively downregulated in postnatal mammals and possibly replaced by other factors [11].']	(3791, 3943)	['GO:0007567', 'NCBITaxon:40674', 'PR:000021998', 'UBERON:0001690']
12585968	26	['We have investigated in detail the pattern of innervation in the Brn3c mutants, as well as the expression of NT-3 and BDNF.']	(3945, 4068)	['GO:0010467', 'PR:000013043', 'PR:000011459', 'PR:000011459', 'PR:000011459', 'PR:000004716']
12585968	27	['We want to evaluate a possible correlation between the topology of sensory neuron loss and absence of a specific neurotrophin or topological loss of hair cells at birth and in older animals.']	(4069, 4259)	['CL:0000101', 'CL:0000101', 'CL:0000855', 'CL:0000855', 'GO:0007567', 'NCBITaxon:33208', 'PR:000021998']
12585968	28	['This information could be important for an in-depth evaluation of the human deafness related to the Pou4f3 gene, DFNA15 [12].']	(4260, 4385)	['NCBITaxon:9606', 'PR:000013043', 'PR:000013043', 'SO:0000704']
12585968	29	['We report here long term retention of cochlear sensory neurons for at least 6 months, in particular in the cochlear apex, in Brn3c null mutant mice.']	(4387, 4535)	['CL:0000101', 'CL:0000101', 'NCBITaxon:10088', 'PR:000013043', 'UBERON:0001844', 'UBERON:0002819', 'UBERON:0002819']
12585968	30	['This retention of afferents and efferents is unrelated to hair cell differentiation as not even immature hair cells can be detected at early postnatal stages with MyoVII immunocytochemistry in this part of the cochlea.']	(4536, 4754)	['CL:0000855', 'CL:0000855', 'CL:0000855', 'CL:0000855', 'GO:0030154', 'GO:0030154', 'GO:0007567', 'UBERON:0006798', 'UBERON:0001844']
