PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	ONTOLOGY_CONCEPT_IDS_LIST
15328533	0	['Regulation of Muscle Fiber Type and Running Endurance by PPARδ\n\nAbstract\n\nEndurance exercise training can promote an adaptive muscle fiber transformation and an increase of mitochondrial biogenesis by triggering scripted changes in gene expression.']	(0, 248)	['CL:0000187', 'CL:0000187', 'CL:0000187', 'CL:0000187', 'GO:0065007', 'GO:0043500', 'GO:0043500', 'GO:0043500', 'GO:0043500', 'GO_EXT:biogenesis_or_biosynthesis', 'GO:0010467', 'GO:0010467', 'GO:0005739', 'PR_EXT:000013057', 'SO_EXT:0000704', 'UBERON_EXT:muscle_structure_or_tissue', 'UBERON_EXT:muscle_structure_or_tissue']
15328533	1	['However, no transcription factor has yet been identified that can direct this process.']	(249, 335)	['GO_EXT:transcription', 'GO_EXT:biological_direction_or_guidance', 'GO_EXT:transcription_factor', 'GO_EXT:transcription_factor']
15328533	2	['We describe the engineering of a mouse capable of continuous running of up to twice the distance of a wild-type littermate.']	(336, 459)	['NCBITaxon:10088', 'SO_EXT:wild_type_entity_or_quality', 'SO_EXT:wild_type_entity_or_quality', 'SO_EXT:wild_type_entity_or_quality']
15328533	3	['This was achieved by targeted expression of an activated form of peroxisome proliferator-activated receptor δ (PPARδ) in skeletal muscle, which induces a switch to form increased numbers of type I muscle fibers.']	(460, 671)	['CL:0002211', 'CL:0002211', 'CL:0002211', 'CL:0002211', 'GO:0010467', 'GO:0005777', 'GO_EXT:0004872', 'PR_EXT:000013057', 'PR_EXT:000013057', 'PR_EXT:000013057', 'PR_EXT:000013057', 'PR_EXT:000013057', 'PR_EXT:000013057', 'PR_EXT:000013057', 'UBERON_EXT:skeletal_muscle_organ_or_tissue', 'UBERON_EXT:skeletal_muscle_organ_or_tissue', 'UBERON_EXT:muscle_structure_or_tissue']
15328533	4	['Treatment of wild-type mice with PPARδ agonist elicits a similar type I fiber gene expression profile in muscle.']	(672, 784)	['CHEBI_EXT:73730', 'CHEBI_EXT:73730', 'CL:0002211', 'CL:0002211', 'CL:0002211', 'GO:0010467', 'GO:0010467', 'CHEBI_GO_EXT:agonist', 'NCBITaxon:10088', 'PR_EXT:000013057', 'SO_EXT:wild_type_entity_or_quality', 'SO_EXT:wild_type_entity_or_quality', 'SO_EXT:wild_type_entity_or_quality', 'SO_EXT:0000704', 'UBERON_EXT:muscle_structure_or_tissue']
15328533	5	['Moreover, these genetically generated fibers confer resistance to obesity with improved metabolic profiles, even in the absence of exercise.']	(785, 925)	['GO:0008152', 'SO_EXT:0000704']
15328533	6	['These results demonstrate that complex physiologic properties such as fatigue, endurance, and running capacity can be molecularly analyzed and manipulated.']	(926, 1081)	['CHEBI_EXT:polyatomic_entity_or_group', 'GO_PATO_EXT:physiological_process_or_quality']
15328533	7	['Introduction\n\nSkeletal muscle fibers are generally classified as type I (oxidative/slow) or type II (glycolytic/fast) fibers.']	(1083, 1208)	['CL:0008002', 'CL:0008002', 'CL:0008002', 'CL:0002211', 'CL:0002211', 'CL:0002210', 'CL:0000189', 'CL:0002212', 'CL:0002212', 'CL:0000190', 'CL:0000190', 'CL:0000189', 'CL:0002210', 'CL:0000190', 'CL:0000190', 'CL:0002211', 'CL:0002212', 'GO:0006096', 'MOP:0000568', 'UBERON_EXT:skeletal_muscle_organ_or_tissue', 'UBERON_EXT:skeletal_muscle_organ_or_tissue']
15328533	8	['They display marked differences in respect to contraction, metabolism, and susceptibility to fatigue.']	(1209, 1310)	['GO:0006936', 'GO:0008152']
15328533	9	['Type I fibers are mitochondria-rich and mainly use oxidative metabolism for energy production, which provides a stable and long-lasting supply of ATP, and thus are fatigue-resistant.']	(1311, 1493)	['CHEBI_EXT:ATP', 'CL:0002211', 'CL:0002211', 'CL:0002211', 'GO:0045333', 'GO:0045333', 'GO:0005739', 'MOP:0000568']
15328533	10	['Type II fibers comprise three subtypes, IIa, IIx, and IIb.']	(1494, 1552)	['CL:0002212', 'CL:0002212', 'CL:0002212', 'CL:0002214', 'CL:0002215']
15328533	11	['Type IIb fibers have the lowest levels of mitochondrial content and oxidative enzymes, rely on glycolytic metabolism as a major energy source, and are susceptible to fatigue, while the oxidative and contraction functions of type IIa and IIx lie between type I and IIb (Booth and Thomason 1991; Berchtold et al.']	(1553, 1863)	['CHEBI_GO_SO_EXT:enzyme', 'CL:0002215', 'CL:0002215', 'CL:0002215', 'CL:0002214', 'CL:0002214', 'CL:0002211', 'CL:0002215', 'CL:0002211', 'CL:0002215', 'GO:0006096', 'GO:0006096', 'GO:0006936', 'GO:0005739', 'CHEBI_GO_SO_EXT:enzyme', 'MOP:0000568', 'MOP:0000568', 'CHEBI_GO_SO_EXT:enzyme']
15328533	12	['2000; Olson and Williams 2000).']	(1864, 1895)	[]
15328533	13	['Adult skeletal muscle shows plasticity and can undergo conversion between different fiber types in response to exercise training or modulation of motoneuron activity (Booth and Thomason 1991, Jarvis et al.']	(1896, 2101)	['CL:0000100', 'GO_EXT:reaction_or_response', 'GO:0065007', 'UBERON:0007023', 'UBERON_EXT:skeletal_muscle_organ_or_tissue', 'UBERON_EXT:skeletal_muscle_organ_or_tissue']
15328533	14	['1996; Pette 1998; Olson and Williams 2000; Hood 2001).']	(2102, 2156)	[]
15328533	15	['This conversion of muscle fiber from type IIb to type IIa and type I is likely to be mediated by a calcium signaling pathway that involves calcineurin, calmodulin-dependent kinase, and the transcriptional cofactor Peroxisome proliferator-activated receptor-gamma coactivator 1α (PGC-1α) (Naya et al.']	(2157, 2456)	['CHEBI_EXT:calcium', 'CHEBI_EXT:23357', 'CL:0000187', 'CL:0000187', 'CL:0002215', 'CL:0002215', 'CL:0002214', 'CL:0002214', 'CL:0002211', 'CL:0002211', 'GO:0019722', 'GO:0019722', 'GO:0019722', 'GO_EXT:transcription', 'GO_PR_EXT:calcineurin', 'GO:0005777', 'GO_EXT:0004683', 'GO_EXT:0004683', 'GO_EXT:0004683', 'GO_EXT:0004683', 'GO_EXT:0003712', 'GO_EXT:0003712', 'GO_EXT:0004872', 'GO_PR_EXT:calcineurin', 'PR_EXT:000004978', 'PR_EXT:000013059', 'PR_EXT:000013059', 'PR_EXT:000013059', 'PR_EXT:000013059', 'PR_EXT:000013059', 'PR_EXT:000013059', 'PR_EXT:000013059', 'PR_EXT:000013059', 'PR_EXT:000013059', 'PR_EXT:000013059', 'PR_EXT:000013059', 'PR_EXT:000013059', 'UBERON_EXT:muscle_structure_or_tissue']
15328533	16	['2000; Olson and Williams 2000; Lin et al.']	(2457, 2498)	[]
15328533	17	['2002; Wu et al.']	(2499, 2514)	[]
15328533	18	['2002).']	(2515, 2521)	[]
15328533	19	['However, the targeted transcriptional factors directly responsible for reprogramming the fiber-specific contractile and metabolic genes remain to be identified.']	(2522, 2682)	['GO_EXT:transcription', 'GO:0006936', 'GO:0008152', 'GO_EXT:transcription_factor', 'GO_EXT:transcription_factor', 'SO_EXT:0000704']
15328533	20	['Muscle fiber specification appears to be associated with obesity and diabetes.']	(2684, 2762)	['CL:0000187', 'CL:0000187', 'UBERON_EXT:muscle_structure_or_tissue']
15328533	21	['For instance, rodents that gain the most weight on high-fat diets possess fewer type I fibers (Abou et al.']	(2763, 2869)	['CHEBI_UBERON_EXT:triglyceride_or_adipose_tissue', 'CL:0002211', 'CL:0002211', 'CL:0002211', 'NCBITaxon:9989', 'CHEBI_UBERON_EXT:triglyceride_or_adipose_tissue']
15328533	22	['1992).']	(2870, 2876)	[]
15328533	23	['In obese patients, skeletal muscle has been observed to have reduced oxidative capacity, increased glycolytic capacity, and a decreased percentage of type I fibers (Hickey et al.']	(2877, 3055)	['CL:0002211', 'CL:0002211', 'CL:0002211', 'GO:0006096', 'MOP:0000568', 'UBERON_EXT:skeletal_muscle_organ_or_tissue', 'UBERON_EXT:skeletal_muscle_organ_or_tissue']
15328533	24	['1995; Tanner et al.']	(3056, 3075)	[]
15328533	25	['2002).']	(3076, 3082)	[]
15328533	26	['Similar observations have been made in type 2 diabetic patients (Lillioja et al.']	(3083, 3163)	[]
15328533	27	['1987; Hickey et al.']	(3164, 3183)	[]
15328533	28	['1995).']	(3184, 3190)	[]
15328533	29	['Recently, it has been shown that increasing oxidative fibers can lead to improved insulin action and reduced adipocyte size (Luquet et al.']	(3191, 3329)	['CL:0002210', 'CL:0002210', 'CL:0000136', 'MOP:0000568', 'PR_EXT:000045358']
15328533	30	['2003; Ryder et al.']	(3330, 3348)	[]
15328533	31	['2003).']	(3349, 3355)	[]
15328533	32	['We have previously established that peroxisome proliferator-activated receptor (PPAR) δ is a major transcriptional regulator of fat burning in adipose tissue through activation of enzymes associated with long-chain fatty-acid β-oxidation (Wang et al.']	(3357, 3607)	['CHEBI_UBERON_EXT:triglyceride_or_adipose_tissue', 'CHEBI_GO_SO_EXT:enzyme', 'CHEBI:15904', 'CHEBI:15904', 'CHEBI:15904', 'CHEBI:15904', 'CHEBI:15904', 'CHEBI:15904', 'GO_EXT:transcription', 'GO_EXT:regulator', 'GO:0006635', 'GO:0006635', 'GO:0006635', 'GO:0006635', 'GO:0006635', 'GO:0006635', 'GO:0005777', 'GO_EXT:0004872', 'CHEBI_GO_SO_EXT:enzyme', 'MOP:0000568', 'PR_EXT:000013057', 'PR_EXT:000013057', 'PR_EXT:000013057', 'PR_EXT:000013057', 'PR_EXT:000013057', 'PR_EXT:000013057', 'PR_EXT:000013057', 'PR_EXT:000013057', 'CHEBI_GO_SO_EXT:enzyme', 'CHEBI_UBERON_EXT:triglyceride_or_adipose_tissue', 'UBERON:0001013', 'UBERON:0001013', 'CHEBI_UBERON_EXT:triglyceride_or_adipose_tissue']
15328533	33	['2003).']	(3608, 3614)	[]
