PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	ONTOLOGY_CONCEPT_IDS_LIST
17078885	0	['Defective ALK5 signaling in the neural crest leads to increased postmigratory neural crest cell apoptosis and severe outflow tract defects\n\nAbstract\n\nBackground\n\nCongenital cardiovascular diseases are the most common form of birth defects in humans.']	(0, 249)	['CL_EXT:neural_crest_cell', 'CL_EXT:neural_crest_cell', 'CL_EXT:neural_crest_cell', 'GO_EXT:cell_communication_or_signaling_or_signal_transduction', 'GO_EXT:biological_movement_or_translocation_process', 'GO:0006915', 'GO:0006915', 'GO:0007567', 'CL_GO_EXT:cell', 'NCBITaxon:9606', 'PR_EXT:000000047', 'UBERON:0002342', 'UBERON:0002342', 'UBERON:0002342', 'UBERON:0002342', 'UBERON:0004145', 'UBERON:0004145', 'UBERON:0004535']
17078885	1	['A substantial portion of these defects has been associated with inappropriate induction, migration, differentiation and patterning of pluripotent cardiac neural crest stem cells.']	(250, 428)	['CL:0002248', 'CL_EXT:neural_crest_cell', 'CL_EXT:neural_crest_cell', 'CL:0002248', 'CL:0002248', 'CL_EXT:neural_crest_cell', 'GO:0001755', 'GO:0030154', 'GO_PATO_EXT:biological_patterning_process_or_quality', 'GO:0001755', 'GO:0030154', 'GO:0001755', 'GO:0001755', 'GO:0001755', 'GO:0030154', 'CL_GO_EXT:cell', 'UBERON:0000095', 'UBERON:0000095', 'UBERON:0000095']
17078885	2	['While TGF-β-superfamily signaling has been strongly implicated in neural crest cell development, the detailed molecular signaling mechanisms in vivo are still poorly understood.']	(429, 606)	['CHEBI_EXT:polyatomic_entity_or_group', 'CL_EXT:neural_crest_cell', 'CL_EXT:neural_crest_cell', 'CL_EXT:neural_crest_cell', 'GO:0007179', 'GO:0007179', 'GO:0007179', 'GO:0007179', 'GO:0007179', 'GO:0007179', 'GO:0014032', 'GO:0014032', 'GO:0014032', 'GO:0014032', 'GO_EXT:cell_communication_or_signaling_or_signal_transduction', 'CL_GO_EXT:cell', 'PR_EXT:000000046', 'PR_EXT:000000046', 'PR_EXT:000000046', 'UBERON:0002342', 'UBERON:0002342']
17078885	3	['Results\n\nWe deleted the TGF-β type I receptor Alk5 specifically in the mouse neural crest cell lineage.']	(608, 711)	['CL_EXT:neural_crest_cell', 'CL_EXT:neural_crest_cell', 'CL_EXT:neural_crest_cell', 'CL_GO_EXT:cell', 'GO_PR_EXT:transforming_growth_factor_beta_receptor_type_I', 'GO_PR_EXT:transforming_growth_factor_beta_receptor_type_I', 'GO_PR_EXT:transforming_growth_factor_beta_receptor_type_I', 'GO_PR_EXT:transforming_growth_factor_beta_receptor_type_I', 'GO_PR_EXT:transforming_growth_factor_beta_receptor_type_I', 'GO_PR_EXT:transforming_growth_factor_beta_receptor_type_I', 'NCBITaxon:10088', 'GO_PR_EXT:transforming_growth_factor_beta_receptor_type_I', 'GO_PR_EXT:transforming_growth_factor_beta_receptor_type_I', 'GO_PR_EXT:transforming_growth_factor_beta_receptor_type_I', 'GO_PR_EXT:transforming_growth_factor_beta_receptor_type_I', 'GO_PR_EXT:transforming_growth_factor_beta_receptor_type_I', 'GO_PR_EXT:transforming_growth_factor_beta_receptor_type_I', 'PR_EXT:000000047', 'SO_EXT:sequence_deletion_process', 'UBERON:0002342', 'UBERON:0002342']
17078885	4	['Failure in signaling via ALK5 leads to severe cardiovascular and pharyngeal defects, including inappropriate remodeling of pharyngeal arch arteries, abnormal aortic sac development, failure in pharyngeal organ migration and persistent truncus arteriosus.']	(712, 966)	['GO_EXT:cell_communication_or_signaling_or_signal_transduction', 'GO_EXT:biological_movement_or_translocation_process', 'PR_EXT:000000047', 'UBERON:0004535', 'UBERON:0006562', 'UBERON:0004363', 'UBERON:0004363', 'UBERON:0004363', 'UBERON:0005432', 'UBERON:0005432', 'UBERON:0006562', 'UBERON:0000062', 'UBERON:0002061', 'UBERON:0002061']
17078885	5	['While ALK5 is not required for neural crest cell migration, our results demonstrate that it plays an important role in the survival of post-migratory cardiac neural crest cells.']	(967, 1144)	['CL_EXT:neural_crest_cell', 'CL_EXT:neural_crest_cell', 'CL_EXT:neural_crest_cell', 'CL_EXT:neural_crest_cell', 'CL_EXT:neural_crest_cell', 'CL_EXT:neural_crest_cell', 'GO:0001755', 'GO:0001755', 'GO:0001755', 'GO:0001755', 'GO_EXT:biological_movement_or_translocation_process', 'CL_GO_EXT:cell', 'CL_GO_EXT:cell', 'PR_EXT:000000047', 'UBERON:0002342', 'UBERON:0002342', 'UBERON:0000095', 'UBERON:0000095', 'UBERON:0000095']
17078885	6	['Conclusion\n\nOur results demonstrate that ALK5-mediated signaling in neural crest cells plays an essential cell-autonomous role in the pharyngeal and cardiac outflow tract development.']	(1146, 1329)	['CL_EXT:neural_crest_cell', 'CL_EXT:neural_crest_cell', 'CL_EXT:neural_crest_cell', 'CL_GO_EXT:cell', 'GO_EXT:cell_communication_or_signaling_or_signal_transduction', 'GO:0060465', 'GO:0060465', 'CL_GO_EXT:cell', 'CL_GO_EXT:cell', 'PR_EXT:000000047', 'UBERON:0002342', 'UBERON:0002342', 'UBERON:0006562', 'UBERON:0004145', 'UBERON:0004145', 'UBERON:0004145']
17078885	7	['Background\n\nA considerable percentage of cardiac birth defects is caused by a failure in normal migration, differentiation or patterning of the cardiac neural crest (CNC).']	(1331, 1502)	['GO:0007567', 'GO_EXT:biological_movement_or_translocation_process', 'GO_RO_EXT:developmental_differentiation_process', 'GO_PATO_EXT:biological_patterning_process_or_quality', 'UBERON:0000948', 'UBERON:0000095', 'UBERON:0000095', 'UBERON:0000095', 'UBERON:0000095']
17078885	8	['This subset of pluripotent neural crest stem cells forms in the dorsal aspect of the neural tube at the level of the mid-otic placode to the third somite [1].']	(1503, 1661)	['CL:0002248', 'CL_EXT:neural_crest_cell', 'CL_EXT:neural_crest_cell', 'CL:0002248', 'CL:0002248', 'CL_EXT:neural_crest_cell', 'CL_GO_EXT:cell', 'UBERON:0002342', 'UBERON:0002342', 'UBERON:0001049', 'UBERON:0001049', 'UBERON:0003069', 'UBERON:0003069', 'UBERON:2000732', 'UBERON:2000732']
17078885	9	['Subsequently cardiac neural crest cells (CNCCs) delaminate, undergo a phenotypic transformation from an epithelial to mesenchymal cell type, and migrate latero-ventrally into the 3rd, 4th and 6th pharyngeal arch arteries (PAAs), where they contribute to the formation of the smooth muscle cell layer of endothelial structures derived from the aortic arch arteries [1-3].']	(1662, 2032)	['CL_EXT:neural_crest_cell', 'CL_EXT:neural_crest_cell', 'CL_EXT:neural_crest_cell', 'CL:0000066', 'CL:0000134', 'CL:0000134', 'CL:0000066', 'CL:0000192', 'CL:0000192', 'CL:0000192', 'GO:0060232', 'GO_EXT:biological_movement_or_translocation_process', 'CL_GO_EXT:cell', 'CL_GO_EXT:cell', 'CL_GO_EXT:cell', 'UBERON:0000095', 'UBERON:0000095', 'UBERON:0000095', 'UBERON:0000483', 'UBERON:0003104', 'UBERON:0003120', 'UBERON:0003121', 'UBERON:0003123', 'UBERON:0003123', 'UBERON:0003120', 'UBERON:0003121', 'UBERON:0003123', 'UBERON:0003120', 'UBERON:0003121', 'UBERON:0003123', 'UBERON:0003120', 'UBERON:0003121', 'UBERON:0004363', 'UBERON:0001135', 'UBERON:0001135', 'UBERON:0000119', 'UBERON:0000119', 'UBERON:0001986', 'UBERON:0004363', 'UBERON:0004363', 'UBERON:0004363']
