PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	ONTOLOGY_CONCEPT_IDS_LIST
15938754	0	['Haplotypes at the Tas2r locus on distal chromosome 6 vary with quinine taste sensitivity in inbred mice\n\nAbstract\n\nBackground\n\nThe detection of bitter-tasting compounds by the gustatory system is thought to alert animals to the presence of potentially toxic food.']	(0, 263)	['CHEBI:15854', 'CHEBI:36357', 'CHEBI_EXT:33290', 'GO:0050909', 'GO:0050913', 'GO:0050913', 'GO:0050913', 'GO:0050909', 'GO_SO_EXT:chromosomal_part_or_position_or_region_or_site', 'GO_SO_EXT:chromosomal_part_or_position_or_region_or_site', 'GO_SO_EXT:chromosomal_part_or_position_or_region_or_site', 'NCBITaxon:10088', 'NCBITaxon:33208', 'PR_EXT:000036337', 'SO_EXT:0001024', 'GO_SO_EXT:chromosomal_part_or_position_or_region_or_site', 'GO_SO_EXT:chromosomal_part_or_position_or_region_or_site', 'GO_SO_EXT:chromosomal_part_or_position_or_region_or_site', 'UBERON:0001033', 'UBERON:0001033']
15938754	1	['Some, if not all, bitter stimuli activate specific taste receptors, the T2Rs, which are expressed in subsets of taste receptor cells on the tongue and palate.']	(264, 422)	['CL:0000209', 'CL:0000209', 'CL:0000209', 'GO:0050909', 'GO:0010467', 'GO:0050909', 'CL_GO_EXT:cell', 'GO_EXT:0008527', 'GO_EXT:0008527', 'GO_EXT:0008527', 'GO_EXT:0008527', 'PR_EXT:000036337', 'UBERON:0001723']
15938754	2	['However, there is evidence for both receptor-dependent and -independent transduction mechanisms for a number of bitter stimuli, including quinine hydrochloride (QHCl) and denatonium benzoate (DB).']	(423, 619)	['CHEBI:15854', 'CHEBI:17883', 'CHEBI:16150', 'GO_EXT:0004872']
15938754	3	['Results\n\nWe used brief-access behavioral taste testing of BXD/Ty recombinant inbred (RI) mouse strains to map the major quantitative trait locus (QTL) for taste sensitivity to QHCl.']	(621, 802)	['GO_PATO_EXT:biological_behavior', 'GO:0050909', 'GO_SO_EXT:sequence_rearrangement_process', 'GO:0050909', 'NCBITaxon:10088', 'GO_SO_EXT:sequence_rearrangement_process', 'SO_EXT:0000771', 'SO_EXT:0000771', 'SO_EXT:0000771', 'SO_EXT:0000771']
15938754	4	['This QTL is restricted to a ~5 Mb interval on chromosome 6 that includes 24 genes encoding T2Rs (Tas2rs).']	(803, 908)	['CHEBI_SO_EXT:base', 'GO_SO_EXT:chromosomal_part_or_position_or_region_or_site', 'GO_SO_EXT:chromosomal_part_or_position_or_region_or_site', 'GO_SO_EXT:chromosomal_part_or_position_or_region_or_site', 'PR_EXT:000036337', 'PR_EXT:000036337', 'SO_EXT:0000771', 'CHEBI_SO_EXT:base', 'GO_SO_EXT:chromosomal_part_or_position_or_region_or_site', 'GO_SO_EXT:chromosomal_part_or_position_or_region_or_site', 'GO_SO_EXT:chromosomal_part_or_position_or_region_or_site', 'SO_EXT:0000704', 'SO_EXT:sequence_coding_function']
15938754	5	['Tas2rs at this locus display in total 307 coding region single nucleotide polymorphisms (SNPs) between the two BXD/Ty RI parental strains, C57BL/6J (quinine-sensitive) and DBA/2J (quinine insensitive); approximately 50% of these mutations are silent.']	(909, 1159)	['CHEBI_SO_EXT:nucleotide', 'CHEBI:15854', 'CHEBI:15854', 'PR_EXT:000036337', 'SO_EXT:coding_sequence', 'SO_EXT:coding_sequence', 'SO_EXT:0000694', 'SO_EXT:0000694', 'SO_EXT:0000694', 'SO_EXT:0000694', 'SO_EXT:sequence_alteration_entity_or_process']
15938754	6	['Individual RI lines contain exclusively either C57BL/6J or DBA/2J Tas2r alleles at this locus, and RI lines containing C57BL/6J Tas2r alleles are more sensitive to QHCl than are lines containing DBA/2J alleles.']	(1160, 1370)	['PR_EXT:000036337', 'PR_EXT:000036337', 'SO_EXT:0001023', 'SO_EXT:0001023', 'SO_EXT:0001023']
15938754	7	['Thus, the entire Tas2r cluster comprises a large haplotype that correlates with quinine taster status.']	(1371, 1473)	['CHEBI:15854', 'GO_EXT:taster', 'PR_EXT:000036337', 'SO_EXT:0001024']
15938754	8	['Conclusion\n\nThese studies, the first using a taste-salient assay to map the major QTL for quinine taste, indicate that a T2R-dependent transduction cascade is responsible for the majority of strain variance in quinine taste sensitivity.']	(1475, 1711)	['CHEBI:15854', 'CHEBI:15854', 'GO:0050909', 'GO:0050909', 'GO:0050909', 'PR_EXT:000036337', 'SO_EXT:0000771']
15938754	9	['Furthermore, the large number of polymorphisms within coding exons of the Tas2r cluster, coupled with evidence that inbred strains exhibit largely similar bitter taste phenotypes, suggest that T2R receptors are quite tolerant to variation.']	(1712, 1951)	['GO:0050913', 'GO:0050913', 'GO_EXT:0004872', 'PR_EXT:000036337', 'PR_EXT:000036337', 'SO_EXT:polymorphism', 'SO_EXT:0000195', 'SO_EXT:0000195', 'SO_EXT:sequence_variation_entity_or_quality']
15938754	10	['Background\n\nAnimals use the gustatory system to provide information about food quality.']	(1953, 2040)	['CHEBI_EXT:33290', 'GO:0050909', 'NCBITaxon:33208', 'UBERON:0001033', 'UBERON:0001033']
15938754	11	['For example, sweet-tasting foods may have a high caloric content and are preferred, while bitter-tasting foods often contain toxic substances, and are generally avoided.']	(2041, 2210)	['CHEBI_EXT:33290', 'CHEBI_EXT:33290', 'CHEBI_EXT:chemical_substance_or_polyatomic_entity', 'GO:0050916', 'GO:0050916', 'GO:0050916', 'GO:0050913', 'GO:0050913', 'GO:0050913']
15938754	12	['Two families of G protein-coupled receptors (GPCRs) expressed in subpopulations of taste receptor cells (TRCs) of the gustatory epithelium have been implicated in the detection and transduction of sweet, bitter and umami (i.e., glutamate) taste: T1Rs for sweet-and umami-tasting stimuli [1-8], and T2Rs for bitter-tasting compounds [9-11].']	(2211, 2550)	['CHEBI_PR_EXT:protein', 'CHEBI_EXT:glutamate', 'CHEBI:36357', 'CL:0000209', 'CL:0000209', 'CL:0000209', 'CL:0000209', 'GO:0010467', 'GO:0050909', 'GO:0050909', 'GO:0001580', 'GO:0046535', 'GO:0001582', 'GO:0001580', 'GO:0046535', 'GO:0001582', 'GO:0001580', 'GO:0046535', 'GO:0001582', 'GO:0001580', 'GO:0046535', 'GO:0001582', 'GO:0001582', 'GO:0001580', 'GO:0046535', 'GO:0001580', 'GO:0046535', 'GO:0001582', 'GO:0050916', 'GO:0050916', 'GO:0050917', 'GO:0050917', 'GO:0050916', 'GO:0050917', 'GO:0050913', 'GO:0050913', 'GO:0050913', 'CL_GO_EXT:cell', 'GO_PR_EXT:G_protein_coupled_receptor', 'GO_PR_EXT:G_protein_coupled_receptor', 'GO_PR_EXT:G_protein_coupled_receptor', 'GO_PR_EXT:G_protein_coupled_receptor', 'GO_PR_EXT:G_protein_coupled_receptor', 'GO_PR_EXT:G_protein_coupled_receptor', 'GO_EXT:0008527', 'GO_EXT:0008527', 'GO_PR_EXT:G_protein_coupled_receptor', 'GO_PR_EXT:G_protein_coupled_receptor', 'GO_PR_EXT:G_protein_coupled_receptor', 'GO_PR_EXT:G_protein_coupled_receptor', 'GO_PR_EXT:G_protein_coupled_receptor', 'GO_PR_EXT:G_protein_coupled_receptor', 'PR_EXT:000036336', 'PR_EXT:000036337', 'UBERON:0002926', 'UBERON:0002926']
15938754	13	['The genes that encode T2Rs, the Tas2rs, were first identified by database mining of mammalian genomes near chromosomal markers previously linked to differences in bitter taste sensitivity [9,11-18].']	(2552, 2750)	['CHEBI_SO_EXT:molecular_indicator_or_label_or_marker_or_tag', 'GO:0050913', 'GO:0050913', 'GO_SO_EXT:chromosome', 'NCBITaxon:40674', 'PR_EXT:000036337', 'PR_EXT:000036337', 'SO_EXT:0000704', 'SO_EXT:sequence_coding_function', 'SO_EXT:0001026', 'GO_SO_EXT:chromosome', 'CHEBI_SO_EXT:molecular_indicator_or_label_or_marker_or_tag']
15938754	14	['In mice, the majority of Tas2rs lie within a single cluster on distal chromosome 6.']	(2751, 2834)	['GO_SO_EXT:chromosome', 'NCBITaxon:10088', 'PR_EXT:000036337', 'GO_SO_EXT:chromosome']
15938754	15	['Thirty-three human Tas2rs (including 8 pseudogenes) and thirty-six mouse Tas2rs (including 3 pseudogenes in C57BL/6J mice) have been identified [9,11,19], and several of these respond to particular bitter stimuli in heterologous expression assays [10,20-23], or represent a strong candidate gene for a specific bitter taste quantitative trait [18,24,25].']	(2835, 3189)	['GO_EXT:reaction_or_response', 'GO:0010467', 'GO:0050913', 'GO:0050913', 'NCBITaxon:9606', 'NCBITaxon:10088', 'NCBITaxon:10088', 'PR_EXT:000036337', 'PR_EXT:000036337', 'SO_EXT:0000336', 'SO_EXT:0000336', 'SO_EXT:0000704']
15938754	16	['Several quantitative trait loci (QTL) have been identified that influence two-bottle intake of bitter stimuli in the mouse, including loci for quinine (Qui) [12,16,26], cyclohexamide (Cyx) [13] and sucrose octaacetate (Soa) [14,15,17] sensitivity.']	(3191, 3438)	['CHEBI:15854', 'CHEBI:15854', 'CHEBI:27641', 'CHEBI:27641', 'GO:0007631', 'NCBITaxon:10088', 'SO_EXT:0000771', 'SO_EXT:0000771', 'SO_EXT:0000771', 'SO_EXT:0000771']
15938754	17	['Each of these QTL map to mouse distal chromosome 6 and are linked to the marker D6Mit13, which lies within a cluster of 24 intact Tas2rs in the C57BL/6 genome (e.g., [16,27,28]).']	(3439, 3617)	['CHEBI_SO_EXT:molecular_indicator_or_label_or_marker_or_tag', 'GO_SO_EXT:chromosome', 'NCBITaxon:10088', 'PR_EXT:000036337', 'SO_EXT:0000771', 'GO_SO_EXT:chromosome', 'CHEBI_SO_EXT:molecular_indicator_or_label_or_marker_or_tag', 'SO_EXT:0001026']
15938754	18	['However, the interpretation of these studies remains problematic for two reasons.']	(3618, 3699)	[]
15938754	19	['First, the density of chromosomal markers and number of recombinant inbred (RI) strains used in these earlier studies did not permit the physical definition of the intervals containing each QTL.']	(3700, 3894)	['CHEBI_SO_EXT:molecular_indicator_or_label_or_marker_or_tag', 'GO_SO_EXT:sequence_rearrangement_process', 'GO_SO_EXT:chromosome', 'GO_SO_EXT:chromosome', 'CHEBI_SO_EXT:molecular_indicator_or_label_or_marker_or_tag', 'GO_SO_EXT:sequence_rearrangement_process', 'SO_EXT:0000771']
15938754	20	['Second, these previous attempts to map bitter taste QTLs relied on behavioral assays that measured consumption, and were thus susceptible to contributions of post-ingestive effects such as toxicity.']	(3895, 4093)	['GO:0050913', 'GO:0050913', 'GO_PATO_EXT:biological_behavior', 'GO:0007631', 'GO:0007631', 'SO_EXT:0000771']
15938754	21	['As we have shown previously, such effects can confound the quantification of bitter taste behaviors [29].']	(4094, 4199)	['GO:0050913', 'GO:0050913', 'GO_PATO_EXT:biological_behavior']
15938754	22	['Therefore, the relevance and/or contribution of the aforementioned QTLs to bitter taste remain unclear.']	(4200, 4303)	['GO:0050913', 'GO:0050913', 'SO_EXT:0000771']
15938754	23	['Furthermore, a number of physiological studies have suggested that the transduction of some amphiphilic bitter compounds, such as quinine and denatonium benzoate, may stimulate taste receptor cells independently of GPCRs (e.g.']	(4305, 4531)	['CHEBI_EXT:59941', 'CHEBI:36357', 'CHEBI:15854', 'CHEBI:16150', 'CL:0000209', 'CL:0000209', 'CL:0000209', 'GO_PATO_EXT:physiological_process_or_quality', 'GO:0050909', 'CL_GO_EXT:cell', 'GO_EXT:0008527', 'GO_EXT:0008527', 'GO_PR_EXT:G_protein_coupled_receptor', 'GO_PR_EXT:G_protein_coupled_receptor']
15938754	24	['[30]).']	(4532, 4538)	[]
