PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	ONTOLOGY_CONCEPT_IDS_LIST
17020410	0	['Rescue of Progeria in Trichothiodystrophy by Homozygous Lethal Xpd Alleles\n\nAbstract\n\nAlthough compound heterozygosity, or the presence of two different mutant alleles of the same gene, is common in human recessive disease, its potential to impact disease outcome has not been well documented.']	(0, 293)	['GO_EXT:fatality_or_lethality', 'NCBITaxon:9606', 'PR_EXT:000007164', 'SO_EXT:sequence_rescue_process', 'SO_EXT:0001023', 'SO_EXT:sequence_altered_entity_or_alteration_process', 'SO_EXT:0001023', 'SO_EXT:0000704']
17020410	1	['This is most likely because of the inherent difficulty in distinguishing specific biallelic effects from differences in environment or genetic background.']	(294, 448)	['SO_EXT:0001023', 'SO_EXT:0000704']
17020410	2	['We addressed the potential of different recessive alleles to contribute to the enigmatic pleiotropy associated with XPD recessive disorders in compound heterozygous mouse models.']	(449, 627)	['NCBITaxon:10088', 'PR_EXT:000007164', 'SO_EXT:0001023']
17020410	3	['Alterations in this essential helicase, with functions in both DNA repair and basal transcription, result in diverse pathologies ranging from elevated UV sensitivity and cancer predisposition to accelerated segmental progeria.']	(628, 854)	['CHEBI_SO_EXT:DNA', 'GO:0006281', 'GO:0006281', 'GO_EXT:transcription', 'GO_EXT:0004386', 'SO_EXT:sequence_alteration_entity_or_process', 'CHEBI_SO_EXT:DNA']
17020410	4	['We report a variety of biallelic effects on organismal phenotype attributable to combinations of recessive Xpd alleles, including the following: (i) the ability of homozygous lethal Xpd alleles to ameliorate a variety of disease symptoms when their essential basal transcription function is supplied by a different disease-causing allele, (ii) differential developmental and tissue-specific functions of distinct Xpd allele products, and (iii) interallelic complementation, a phenomenon rarely reported at clinically relevant loci in mammals.']	(855, 1397)	['GO_EXT:fatality_or_lethality', 'GO_EXT:transcription', 'NCBITaxon:1', 'NCBITaxon:40674', 'PR_EXT:000007164', 'PR_EXT:000007164', 'PR_EXT:000007164', 'SO_EXT:0001023', 'SO_EXT:0001023', 'SO_EXT:0001023', 'SO_EXT:0001023', 'SO_EXT:0001023', 'SO_EXT:0001023', 'UBERON:0000479']
17020410	5	['Our data suggest a re-evaluation of the contribution of “null” alleles to XPD disorders and highlight the potential of combinations of recessive alleles to affect both normal and pathological phenotypic plasticity in mammals.']	(1398, 1623)	['NCBITaxon:40674', 'PR_EXT:000007164', 'SO_EXT:sequence_nullness', 'SO_EXT:0001023', 'SO_EXT:0001023']
17020410	6	['Introduction\n\nInterallelic complementation is defined as the ability of two differentially mutated alleles to function better together than either can on its own.']	(1625, 1787)	['SO_EXT:0001023', 'SO_EXT:sequence_alteration_process', 'SO_EXT:0001023']
17020410	7	['Despite its near universality in lower organisms [1], its potential to contribute to clinical heterogeneity in human disease is seldom considered.']	(1788, 1934)	['NCBITaxon:1', 'NCBITaxon:9606']
17020410	8	['Evidence of interallelic complementation at clinically relevant loci is limited to biochemical and cell-based studies of a handful of metabolic disorders with defects in enzymes including propinyl-CoA carboxylase [2], argininosuccinate lyase [3], galactose-1-phosphate uridylyltransferase [4], and methylmalonyl CoA mutase [5].']	(1935, 2262)	['CHEBI_EXT:biochemical', 'CHEBI_GO_SO_EXT:enzyme', 'CHEBI:15539', 'CHEBI:15539', 'CHEBI:15539', 'CHEBI:57472', 'CHEBI:53025', 'CHEBI:53025', 'CHEBI:53025', 'CHEBI:53025', 'CHEBI:53025', 'CHEBI:16625', 'CHEBI:16625', 'CL_GO_EXT:cell', 'GO:0008152', 'CL_GO_EXT:cell', 'CHEBI_GO_SO_EXT:enzyme', 'GO_EXT:0004658', 'GO_EXT:0004658', 'GO_EXT:0004658', 'GO_EXT:0004658', 'GO_PR_EXT:argininosuccinate_lyase', 'GO_PR_EXT:argininosuccinate_lyase', 'GO_PR_EXT:galactose_1_phosphate_uridylyltransferase', 'GO_PR_EXT:galactose_1_phosphate_uridylyltransferase', 'GO_PR_EXT:galactose_1_phosphate_uridylyltransferase', 'GO_PR_EXT:galactose_1_phosphate_uridylyltransferase', 'GO_PR_EXT:galactose_1_phosphate_uridylyltransferase', 'GO_PR_EXT:galactose_1_phosphate_uridylyltransferase', 'GO_PR_EXT:methylmalonyl_CoA_mutase', 'GO_PR_EXT:methylmalonyl_CoA_mutase', 'GO_PR_EXT:methylmalonyl_CoA_mutase', 'GO_PR_EXT:argininosuccinate_lyase', 'GO_PR_EXT:argininosuccinate_lyase', 'GO_PR_EXT:galactose_1_phosphate_uridylyltransferase', 'GO_PR_EXT:galactose_1_phosphate_uridylyltransferase', 'GO_PR_EXT:galactose_1_phosphate_uridylyltransferase', 'GO_PR_EXT:galactose_1_phosphate_uridylyltransferase', 'GO_PR_EXT:galactose_1_phosphate_uridylyltransferase', 'GO_PR_EXT:galactose_1_phosphate_uridylyltransferase', 'GO_PR_EXT:methylmalonyl_CoA_mutase', 'GO_PR_EXT:methylmalonyl_CoA_mutase', 'GO_PR_EXT:methylmalonyl_CoA_mutase', 'SO_EXT:0001023', 'CHEBI_GO_SO_EXT:enzyme']
17020410	9	['Compound heterozygotes are individuals carrying two different mutant alleles of the same gene.']	(2264, 2358)	['NCBITaxon:1', 'SO_EXT:sequence_altered_entity_or_alteration_process', 'SO_EXT:0001023', 'SO_EXT:0000704']
