PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	ONTOLOGY_CONCEPT_IDS_LIST
15676071	0	["Synaptogenesis and outer segment formation are perturbed in the neural retina of Crx mutant mice\n\nAbstract\n\nBackground\n\nIn Leber's congenital amaurosis (LCA), affected individuals are blind, or nearly so, from birth."]	(0, 216)	['GO:0007416', 'GO:0007567', 'GO:0001750', 'GO:0001750', 'NCBITaxon:10088', 'NCBITaxon:1', 'PR_EXT:000005904', 'SO_EXT:sequence_altered_entity_or_alteration_process', 'UBERON:0003902', 'UBERON:0003902']
15676071	1	['This early onset suggests abnormal development of the neural retina.']	(217, 285)	['GO:0060041', 'GO:0060041', 'GO:0060041', 'UBERON:0003902', 'UBERON:0003902']
15676071	2	['Mutations in genes that affect the development and/or function of photoreceptor cells have been found to be responsible in some families.']	(286, 423)	['CL:0000210', 'CL:0000210', 'GO:0042461', 'GO:0042461', 'GO:0042461', 'GO:0042461', 'CL_GO_EXT:cell', 'SO_EXT:sequence_alteration_entity_or_process', 'SO_EXT:0000704']
15676071	3	['These examples include mutations in the photoreceptor transcription factor, Crx.']	(424, 504)	['CL:0000210', 'GO_EXT:transcription', 'GO_EXT:transcription_factor', 'GO_EXT:transcription_factor', 'PR_EXT:000005904', 'SO_EXT:sequence_alteration_entity_or_process']
15676071	4	["Results\n\nA Crx mutant strain of mice was created to serve as a model for LCA and to provide more insight into Crx's function."]	(506, 631)	['NCBITaxon:10088', 'PR_EXT:000005904', 'PR_EXT:000005904', 'SO_EXT:sequence_altered_entity_or_alteration_process']
15676071	5	['In this study, an ultrastructural analysis of the developing retina in Crx mutant mice was performed.']	(632, 733)	['NCBITaxon:10088', 'PR_EXT:000005904', 'SO_EXT:sequence_altered_entity_or_alteration_process', 'UBERON:0000966']
15676071	6	['Outer segment morphogenesis was found to be blocked at the elongation stage, leading to a failure in production of the phototransduction apparatus.']	(734, 881)	['GO:0009653', 'GO:0007602', 'GO:0001750', 'GO:0001750']
15676071	7	['Further, Crx-/- photoreceptors demonstrated severely abnormal synaptic endings in the outer plexiform layer.']	(882, 990)	['CL:0000210', 'GO:0045202', 'GO_UBERON_EXT:nerve_ending_or_neuron_projection_terminus', 'PR_EXT:000005904', 'SO_EXT:sequence_nullness_or_absence', 'SO_EXT:sequence_nullness_or_absence', 'GO_UBERON_EXT:nerve_ending_or_neuron_projection_terminus', 'UBERON:0001790', 'UBERON:0001790', 'UBERON:0001790']
15676071	8	['Conclusions\n\nThis is the first report of a synaptogenesis defect in an animal model for LCA.']	(992, 1084)	['GO:0007416', 'NCBITaxon:33208']
15676071	9	['These data confirm the essential role this gene plays in multiple aspects of photoreceptor development and extend our understanding of the basic pathology of LCA.']	(1085, 1247)	['CL:0000210', 'GO:0042461', 'GO:0042461', 'SO_EXT:0000704']
15676071	10	['Background\n\nPhotoreceptor cells play a primary role in vision by capturing light energy and converting it into neural stimuli.']	(1249, 1375)	['CL:0000210', 'CL:0000210', 'GO:0007601', 'CL_GO_EXT:cell', 'UBERON_EXT:neural_tissue_or_nerve_or_nervous_system']
15676071	11	['These sensory neurons are a shared element in all organisms capable of sensing light.']	(1376, 1461)	['CL:0000101', 'CL:0000101', 'GO_EXT:detection_or_sensing_of_stimulus', 'GO_EXT:detection_or_sensing_of_stimulus', 'NCBITaxon:1']
15676071	12	['In humans, genetic diseases of the eye are common and the primary site of disease is most frequently photoreceptors (for review see [1-3]).']	(1462, 1601)	['CL:0000210', 'NCBITaxon:9606', 'SO_EXT:0000704', 'UBERON:0000970']
15676071	13	['Photoreceptors have been well studied, particularly with respect to the biochemistry and physiology of phototransduction.']	(1603, 1724)	['CL:0000210', 'GO_PATO_EXT:physiological_process_or_quality', 'GO:0007602']
15676071	14	['Insight into the development of vertebrate photoreceptors, however, has lagged behind our understanding of function.']	(1725, 1841)	['CL:0000210', 'GO:0042461', 'GO:0042461', 'GO:0042461', 'NCBITaxon:7742']
15676071	15	['Only recently have the first molecular mechanisms regulating photoreceptor development been identified (for review see, [2,4]).']	(1842, 1969)	['CHEBI_EXT:polyatomic_entity_or_group', 'CL:0000210', 'GO:0065007', 'GO:0042461', 'GO:0042461']
15676071	16	['Crx (cone-rod homeobox) is an otx-family homeobox gene expressed predominantly in photoreceptors, from early in their development through to the adult ages [5-7].']	(1970, 2132)	['CL:0000573', 'CL:0000604', 'CL:0000210', 'GO:0010467', 'PR_EXT:000005904', 'PR_EXT:000005904', 'PR_EXT:000005904', 'PR_EXT:000005904', 'PR_EXT:000005904', 'PR_EXT:OTX', 'SO_EXT:0000704', 'UBERON:0007023']
15676071	17	['Crx gene expression is critically dependent upon Otx2, another member of the same homeobox family which is expressed in early photoreceptor cells [8].']	(2133, 2283)	['CL:0000210', 'CL:0000210', 'GO:0010467', 'GO:0010467', 'GO:0010467', 'CL_GO_EXT:cell', 'PR_EXT:000005904', 'PR_EXT:000012086', 'SO_EXT:0000704']
15676071	18	['In rod photoreceptors, Crx appears to work in concert with Nrl, a leucine zipper protein that is also restricted in its expression in the retina to rod photoreceptors [9].']	(2284, 2455)	['CHEBI_SO_EXT:leucine', 'CHEBI_PR_EXT:protein', 'CL:0000604', 'CL:0000604', 'CL:0000604', 'CL:0000604', 'GO:0010467', 'PR_EXT:000005904', 'PR_EXT:000011432', 'CHEBI_PR_EXT:protein', 'CHEBI_SO_EXT:leucine', 'UBERON:0000966']
15676071	19	['Many photoreceptor-specific genes have putative Crx-binding elements in their regulatory regions [10], including rhodopsin [11] and arrestin [12].']	(2456, 2602)	['CL:0000210', 'GO:0065007', 'CHEMINF_GO_EXT:chemical_binding_or_bond_formation', 'PR_EXT:000005904', 'PR_EXT:000001245', 'PR_EXT:arrestin', 'SO_EXT:0000704', 'SO_EXT:0000409', 'SO_EXT:0000409', 'SO_EXT:0005836', 'SO_EXT:0005836']
15676071	20	['Mutations in Crx have been associated with several human diseases that lead to blindness, including cone-rod dystrophy 2 [6,13,14], retinitis pigmentosa [14], and LCA [14-16].']	(2603, 2778)	['CL:0000573', 'CL:0000604', 'NCBITaxon:9606', 'PR_EXT:000005904', 'SO_EXT:sequence_alteration_entity_or_process']
15676071	21	['Based on these data, Crx was hypothesized to play a critical role in the differentiation and maintainance of photoreceptor cells [5,7].']	(2779, 2914)	['CL:0000210', 'CL:0000210', 'GO:0030154', 'GO:0030154', 'GO:0030154', 'CL_GO_EXT:cell', 'PR_EXT:000005904']
15676071	22	['LCA is the most severe genetic disease of photoreceptors (see [17], for recent review).']	(2916, 3003)	['CL:0000210', 'SO_EXT:0000704']
15676071	23	['Affected infants exhibit a complete or near complete absence of vision from birth.']	(3004, 3086)	['GO:0007601', 'GO:0007567']
