PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	ONTOLOGY_CONCEPT_IDS_LIST
15917436	0	['DNA binding and helicase actions of mouse MCM4/6/7 helicase\n\nAbstract\n\nHelicases play central roles in initiation and elongation of DNA replication.']	(0, 148)	['CHEBI_SO_EXT:DNA', 'CHEBI_SO_EXT:DNA', 'GO:0006270', 'GO:0006271', 'GO:0006270', 'GO:0006271', 'GO:0006270', 'GO:0006271', 'GO:0006270', 'GO:0006271', 'GO:0097373', 'GO:0097373', 'GO:0097373', 'GO:0097373', 'GO:0097373', 'CHEMINF_GO_EXT:chemical_binding_or_bond_formation', 'GO_EXT:0004386', 'GO_EXT:0004386', 'GO_EXT:0004386', 'NCBITaxon:10088', 'PR_EXT:000010246', 'CHEBI_SO_EXT:DNA', 'CHEBI_SO_EXT:DNA']
15917436	1	['We previously reported that helicase and ATPase activities of the mammalian Mcm4/6/7 complex are activated specifically by thymine-rich single-stranded DNA.']	(149, 305)	['CHEBI_EXT:thymine_nucleobase_or_nucleoside_or_nucleotide_molecular_entity_or_group', 'CHEBI_SO_EXT:single_stranded_DNA', 'CHEBI_SO_EXT:single_stranded_DNA', 'CHEBI_SO_EXT:single_stranded_DNA', 'CHEBI_SO_EXT:single_stranded_DNA', 'GO:0097373', 'GO:0097373', 'GO:0097373', 'GO:0097373', 'GO:0097373', 'GO:0097373', 'GO_EXT:0004386', 'GO_EXT:0016887', 'NCBITaxon:40674', 'PR_EXT:000010246', 'CHEBI_SO_EXT:single_stranded_DNA', 'CHEBI_SO_EXT:single_stranded_DNA', 'CHEBI_SO_EXT:single_stranded_DNA', 'CHEBI_SO_EXT:single_stranded_DNA']
15917436	2	['Here, we examined its substrate preference and helicase actions using various synthetic DNAs.']	(306, 399)	['CHEBI_SO_EXT:DNA', 'GO_EXT:0004386', 'CHEBI_SO_EXT:DNA']
15917436	3	['On a bubble substrate, Mcm4/6/7 makes symmetric dual contacts with the 5′-proximal 25 nt single-stranded segments adjacent to the branch points, presumably generating double hexamers.']	(400, 583)	['CHEBI_SO_EXT:nucleotide', 'GO:0097373', 'GO:0097373', 'GO:0097373', 'GO:0097373', 'GO:0097373', 'GO_EXT:double_hexameric_macromolecular_complex', 'GO_EXT:double_hexameric_macromolecular_complex', 'PR_EXT:000010246', 'CHEBI_SO_EXT:nucleotide', 'SO:0000984', 'SO:0000984', 'SO:0000984']
15917436	4	['Loss of thymine residues from one single-strand results in significant decrease of unwinding efficacy, suggesting that concurrent bidirectional unwinding by a single double hexameric Mcm4/6/7 may play a role in efficient unwinding of the bubble.']	(584, 829)	['CHEBI_EXT:thymine_nucleobase_or_nucleoside_or_nucleotide_molecular_entity_or_group', 'CHEBI_EXT:residue', 'GO_EXT:double_hexameric_macromolecular_complex', 'GO_EXT:double_hexameric_macromolecular_complex', 'GO:0097373', 'GO:0097373', 'GO:0097373', 'GO:0097373', 'GO:0097373', 'PR_EXT:000010246']
15917436	5	['Mcm4/6/7 binds and unwinds various fork and extension structures carrying a single-stranded 3′-tail DNA.']	(830, 934)	['CHEBI_SO_EXT:single_stranded_DNA', 'CHEBI_SO_EXT:single_stranded_DNA', 'CHEBI_SO_EXT:single_stranded_DNA', 'CHEBI_SO_EXT:single_stranded_DNA', 'GO:0097373', 'GO:0097373', 'GO:0097373', 'GO:0097373', 'GO:0097373', 'GO:0005657', 'CHEMINF_GO_EXT:chemical_binding_or_bond_formation', 'PR_EXT:000010246', 'CHEBI_SO_EXT:single_stranded_DNA', 'CHEBI_SO_EXT:single_stranded_DNA', 'CHEBI_SO_EXT:single_stranded_DNA', 'CHEBI_SO_EXT:single_stranded_DNA']
15917436	6	['The extent of helicase activation depends on the sequence context of the 3′-tail, and the maximum level is achieved by DNA with 50% or more thymine content.']	(935, 1091)	['CHEBI_SO_EXT:DNA', 'CHEBI_EXT:thymine_nucleobase_or_nucleoside_or_nucleotide_molecular_entity_or_group', 'GO_EXT:0004386', 'SO_EXT:biological_sequence', 'CHEBI_SO_EXT:DNA']
15917436	7	['Strand displacement by Mcm4/6/7 is inhibited, as the GC content of the duplex region increases.']	(1092, 1187)	['GO:0000732', 'GO:0000732', 'GO:0097373', 'GO:0097373', 'GO:0097373', 'GO:0097373', 'GO:0097373', 'PR_EXT:000010246', 'SO:0000985']
15917436	8	['Replacement of cytosine–guanine pairs with cytosine–inosine pairs in the duplex restored unwinding, suggesting that mammalian Mcm4/6/7 helicase has difficulties in unwinding stably base-paired duplex.']	(1188, 1388)	['CHEBI_EXT:cytosine_nucleobase_or_nucleoside_or_nucleotide_molecular_entity_or_group', 'CHEBI_EXT:guanine_nucleobase_or_nucleoside_or_nucleotide_molecular_entity_or_group', 'CHEBI_EXT:cytosine_nucleobase_or_nucleoside_or_nucleotide_molecular_entity_or_group', 'CHEBI_SO_EXT:inosine', 'CHEBI_SO_EXT:base', 'GO:0097373', 'GO:0097373', 'GO:0097373', 'GO:0097373', 'GO:0097373', 'GO_EXT:0004386', 'NCBITaxon:40674', 'PR_EXT:000010246', 'SO_EXT:sequence_substitution_entity_or_process', 'CHEBI_SO_EXT:inosine', 'SO_EXT:0000028', 'SO_EXT:0000028', 'SO_EXT:0000028']
15917436	9	['Taken together, these findings reveal important features on activation and substrate preference of the eukaryotic replicative helicase.']	(1389, 1524)	['GO:0006260', 'GO_EXT:0004386', 'NCBITaxon:2759']
